47	13	d_yak	v2_chrUn_6770	390	508	-1
48	14	d_yak	2R	11493660	11494754	1
49	15	d_yak	v2_chr3R_random_145	3496	3621	-1
50	15	d_yak	v2_chr3R_random_145	2696	2803	-1
51	15	d_yak	v2_chr3R_random_145	2542	2622	-1
52	15	d_yak	v2_chr3R_random_145	1356	1817	-1
53	15	d_yak	v2_chr3R_random_145	1073	1270	-1
54	16	d_yak	3R	20606474	20606484	-1
55	16	d_yak	3R	20581832	20581924	-1
56	16	d_yak	3R	20579190	20579421	-1
57	16	d_yak	3R	20578651	20578842	-1
58	16	d_yak	3R	20578385	20578573	-1
59	16	d_yak	3R	20578220	20578318	-1
60	16	d_yak	3R	20578009	20578162	-1
61	16	d_yak	3R	20577768	20577945	-1
62	16	d_yak	3R	20577569	20577695	-1
63	17	d_yak	2L	9131450	9131769	1
64	17	d_yak	2L	9131833	9132023	1
65	17	d_yak	2L	9132081	9132205	1
66	18	d_yak	3L	1689033	1689861	-1
67	18	d_yak	3L	1688296	1688975	-1
68	19	d_yak	2L	12821794	12822518	-1
69	19	d_yak	2L	12812688	12812795	-1
70	19	d_yak	2L	12812327	12812418	-1
71	19	d_yak	2L	12810803	12811053	-1
72	20	d_yak	2R	19235223	19235633	1
73	20	d_yak	2R	19235686	19236435	1
74	20	d_yak	2R	19236491	19236622	1
75	21	d_yak	v2_chr3L_random_032	8563	8683	1
76	21	d_yak	v2_chr3L_random_032	8745	9064	1
77	22	d_yak	3L	19083302	19083377	1
78	22	d_yak	3L	19083948	19084207	1
79	22	d_yak	3L	19084498	19085602	1
80	22	d_yak	3L	19085739	19085869	1
81	23	d_yak	3L	8645332	8645414	-1
82	24	d_yak	v2_chr2L_random_028	569100	569692	1
83	24	d_yak	v2_chr2L_random_028	569756	572282	1
84	25	d_yak	X	9169713	9169864	-1
85	25	d_yak	X	9169544	9169628	-1
86	26	d_yak	v2_chr3L_random_047	18827	19444	-1
87	26	d_yak	v2_chr3L_random_047	16399	17330	-1
88	26	d_yak	v2_chr3L_random_047	13747	14105	-1
89	26	d_yak	v2_chr3L_random_047	11812	12167	-1
90	27	d_yak	3R	19260378	19260854	-1
91	28	d_yak	3R	25506920	25507108	-1
92	29	d_yak	3R	20310714	20310984	-1
93	29	d_yak	3R	20310302	20310659	-1
94	29	d_yak	3R	20310175	20310248	-1
95	29	d_yak	3R	20309906	20310108	-1
96	29	d_yak	3R	20309734	20309846	-1
97	29	d_yak	3R	20309456	20309666	-1
98	29	d_yak	3R	20309200	20309378	-1
99	29	d_yak	3R	20308679	20309144	-1
100	29	d_yak	3R	20308357	20308617	-1
101	30	d_yak	2R	19404482	19404928	-1
102	30	d_yak	2R	19403974	19404423	-1
103	31	d_yak	3L	11203690	11203746	1
104	31	d_yak	3L	11203813	11204027	1
105	31	d_yak	3L	11204109	11204277	1
106	31	d_yak	3L	11204478	11204543	1
107	31	d_yak	3L	11204618	11204688	1
108	31	d_yak	3L	11204806	11204959	1
109	31	d_yak	3L	11205037	11205108	1
110	31	d_yak	3L	11205312	11205851	1
111	32	d_yak	3R	4612351	4612411	1
112	32	d_yak	3R	4612485	4612709	1
113	32	d_yak	3R	4614232	4614456	1
114	32	d_yak	3R	4615889	4616381	1
115	32	d_yak	3R	4616442	4616841	1
116	32	d_yak	3R	4616901	4618184	1
117	32	d_yak	3R	4618253	4618451	1
118	32	d_yak	3R	4618512	4618696	1
119	33	d_yak	3L	2415936	2416151	1
120	33	d_yak	3L	2416203	2416370	1
121	33	d_yak	3L	2416425	2416586	1
122	34	d_yak	3L	2473076	2473258	-1
123	34	d_yak	3L	2472878	2473027	-1
124	34	d_yak	3L	2472118	2472823	-1
125	34	d_yak	3L	2471903	2472057	-1
126	35	d_yak	3R	872575	872591	-1
127	35	d_yak	3R	864942	865450	-1
128	35	d_yak	3R	864662	864876	-1
129	35	d_yak	3R	863233	863409	-1
130	35	d_yak	3R	862803	863179	-1
131	35	d_yak	3R	861456	861865	-1
132	35	d_yak	3R	860912	861162	-1
133	35	d_yak	3R	860670	860856	-1
134	35	d_yak	3R	860398	860549	-1
135	36	d_yak	3R	23563509	23563610	1
136	36	d_yak	3R	23563672	23563841	1
137	36	d_yak	3R	23564345	23564466	1
138	36	d_yak	3R	23565950	23568058	1
139	36	d_yak	3R	23568114	23568169	1
140	37	d_yak	3L	1598573	1599214	1
141	38	d_yak	3R	9629590	9629715	1
142	38	d_yak	3R	9629776	9629908	1
143	38	d_yak	3R	9629967	9630140	1
144	38	d_yak	3R	9630199	9630352	1
145	38	d_yak	3R	9630409	9630780	1
146	38	d_yak	3R	9630843	9631920	1
147	39	d_yak	X	7844373	7844685	-1
148	39	d_yak	X	7844140	7844304	-1
149	39	d_yak	X	7843166	7844076	-1
150	39	d_yak	X	7841736	7843103	-1
151	40	d_yak	2R	8641082	8641499	-1
152	40	d_yak	2R	8639783	8640774	-1
153	41	d_yak	3R	11469519	11471441	-1
154	42	d_yak	2R	14676181	14676251	1
155	43	d_yak	2R	14780407	14780676	-1
156	44	d_yak	X	18565590	18565964	-1
157	44	d_yak	X	18564493	18565528	-1
158	44	d_yak	X	18562026	18564444	-1
159	44	d_yak	X	18558693	18559221	-1
160	44	d_yak	X	18558518	18558627	-1
161	44	d_yak	X	18557930	18558440	-1
162	44	d_yak	X	18557679	18557867	-1
163	44	d_yak	X	18557412	18557600	-1
164	44	d_yak	X	18556836	18556946	-1
165	44	d_yak	X	18556250	18556301	-1
166	44	d_yak	X	18556069	18556184	-1
167	44	d_yak	X	18555676	18555834	-1
168	45	d_yak	2R	5129285	5129694	-1
169	45	d_yak	2R	5129079	5129230	-1
170	45	d_yak	2R	5128849	5129023	-1
171	45	d_yak	2R	5127546	5128780	-1
172	45	d_yak	2R	5127122	5127477	-1
173	46	d_yak	3R	4932480	4932561	1
174	46	d_yak	3R	4932617	4932708	1
175	46	d_yak	3R	4932774	4932870	1
176	46	d_yak	3R	4932935	4933821	1
177	47	d_yak	X	15062726	15062951	1
178	47	d_yak	X	15064208	15065058	1
179	48	d_yak	3R	1310772	1312325	1
180	49	d_yak	3L	17482257	17483051	-1
181	50	d_yak	X	6165764	6165925	1
182	50	d_yak	X	6167427	6167543	1
183	50	d_yak	X	6167630	6167917	1
184	50	d_yak	X	6168202	6168276	1
185	50	d_yak	X	6168340	6168631	1
186	50	d_yak	X	6168695	6168843	1
187	50	d_yak	X	6168915	6168993	1
188	50	d_yak	X	6169055	6169086	1
189	51	d_yak	3L	1266419	1266460	1
190	51	d_yak	3L	1266523	1266621	1
191	51	d_yak	3L	1266682	1267617	1
192	51	d_yak	3L	1267677	1268513	1
193	51	d_yak	3L	1268577	1269034	1
194	51	d_yak	3L	1269312	1270386	1
195	52	d_yak	X	19500228	19507396	1
196	52	d_yak	X	19507461	19507944	1
197	52	d_yak	X	19508023	19508199	1
198	52	d_yak	X	19508268	19508420	1
199	53	d_yak	3R	25136315	25136421	-1
200	53	d_yak	3R	25090228	25090275	-1
201	53	d_yak	3R	25079202	25079240	-1
202	53	d_yak	3R	25057742	25058279	-1
203	53	d_yak	3R	25052979	25053682	-1
204	53	d_yak	3R	25052430	25052907	-1
205	54	d_yak	2L	6164470	6164846	1
206	54	d_yak	2L	6164906	6165314	1
207	55	d_yak	2L	12903902	12904147	-1
208	55	d_yak	2L	12903611	12903808	-1
209	55	d_yak	2L	12903359	12903520	-1
210	55	d_yak	2L	12902027	12903286	-1
211	56	d_yak	3L	17484848	17485093	1
212	56	d_yak	3L	17485159	17485614	1
213	56	d_yak	3L	17485668	17485805	1
214	56	d_yak	3L	17485872	17486018	1
215	56	d_yak	3L	17486165	17486266	1
216	56	d_yak	3L	17486329	17487459	1
217	56	d_yak	3L	17487528	17487833	1
218	57	d_yak	2R	11616440	11617066	-1
219	58	d_yak	3R	26504039	26504047	-1
220	58	d_yak	3R	26496573	26496732	-1
221	58	d_yak	3R	26496301	26496431	-1
222	59	d_yak	3R	26622493	26623836	-1
223	60	d_yak	3L	20841326	20841377	1
224	60	d_yak	3L	20843245	20843356	1
225	60	d_yak	3L	20843516	20843650	1
226	60	d_yak	3L	20843980	20844092	1
227	60	d_yak	3L	20844445	20844594	1
228	60	d_yak	3L	20844749	20845899	1
229	61	d_yak	2L	10790906	10791119	-1
230	61	d_yak	2L	10767920	10771818	-1
231	61	d_yak	2L	10767749	10767863	-1
232	61	d_yak	2L	10767215	10767691	-1
233	61	d_yak	2L	10766734	10767152	-1
234	61	d_yak	2L	10765899	10766677	-1
235	61	d_yak	2L	10765680	10765830	-1
236	62	d_yak	3L	23023606	23023660	-1
237	62	d_yak	3L	23022733	23023085	-1
238	63	d_yak	3L	6918589	6918680	1
239	63	d_yak	3L	6962113	6962304	1
240	63	d_yak	3L	6973937	6974138	1
241	64	d_yak	2R	13554934	13555052	1
242	65	d_yak	2L	8997492	8997761	1
243	66	d_yak	X	15910902	15911805	1
244	66	d_yak	X	15914662	15914890	1
245	66	d_yak	X	15915004	15915595	1
246	67	d_yak	3R	19461822	19462470	1
247	67	d_yak	3R	19464087	19465619	1
248	67	d_yak	3R	19465681	19465870	1
249	67	d_yak	3R	19466623	19469106	1
250	67	d_yak	3R	19469377	19469721	1
251	67	d_yak	3R	19469788	19469809	1
252	68	d_yak	v2_chr3L_random_017	3537	3850	1
253	68	d_yak	v2_chr3L_random_017	3930	4131	1
254	68	d_yak	v2_chr3L_random_017	4188	4416	1
255	68	d_yak	v2_chr3L_random_017	4472	4583	1
256	68	d_yak	v2_chr3L_random_017	4642	4759	1
257	69	d_yak	2L	18057342	18058745	1
258	70	d_yak	3R	418969	420225	-1
259	71	d_yak	3R	18399090	18399784	1
260	71	d_yak	3R	18400011	18400488	1
261	71	d_yak	3R	18400550	18400788	1
262	71	d_yak	3R	18400852	18402298	1
263	72	d_yak	X	9957726	9958142	1
264	72	d_yak	X	9958215	9960728	1
265	72	d_yak	X	9960797	9960940	1
266	73	d_yak	2R	14240243	14240454	1
267	73	d_yak	2R	14240511	14240880	1
268	74	d_yak	X	18911465	18911532	-1
269	75	d_yak	2L	17641854	17641893	-1
270	75	d_yak	2L	17640799	17641045	-1
271	75	d_yak	2L	17640110	17640350	-1
272	75	d_yak	2L	17639849	17640055	-1
273	75	d_yak	2L	17639389	17639791	-1
274	75	d_yak	2L	17639211	17639314	-1
275	76	d_yak	2L	17561519	17561681	-1
276	76	d_yak	2L	17559718	17559897	-1
277	76	d_yak	2L	17557257	17557778	-1
278	76	d_yak	2L	17556883	17557060	-1
279	76	d_yak	2L	17556327	17556705	-1
280	76	d_yak	2L	17556021	17556236	-1
281	77	d_yak	v2_chrUn_1264	30367	30575	-1
282	77	d_yak	v2_chrUn_1264	29031	29357	-1
283	77	d_yak	v2_chrUn_1264	28630	28732	-1
284	78	d_yak	3L	19704422	19704720	-1
285	78	d_yak	3L	19703841	19704366	-1
286	78	d_yak	3L	19703406	19703783	-1
287	78	d_yak	3L	19703215	19703349	-1
288	79	d_yak	3L	18786099	18786686	1
289	80	d_yak	3L	17535972	17536160	1
290	80	d_yak	3L	17536629	17536922	1
291	80	d_yak	3L	17536974	17537066	1
292	81	d_yak	2R	12241072	12241141	1
293	81	d_yak	2R	12241204	12241380	1
294	81	d_yak	2R	12241443	12241713	1
295	81	d_yak	2R	12241775	12241983	1
296	81	d_yak	2R	12242036	12242724	1
297	82	d_yak	2R	11014088	11014384	1
298	82	d_yak	2R	11014625	11015881	1
299	83	d_yak	2L	849658	849792	-1
300	84	d_yak	2L	11758903	11758987	1
301	84	d_yak	2L	11759045	11759224	1
302	84	d_yak	2L	11759538	11759827	1
303	85	d_yak	2R	16845047	16845121	1
304	85	d_yak	2R	16846141	16846392	1
305	85	d_yak	2R	16846806	16846968	1
306	85	d_yak	2R	16847748	16848287	1
307	85	d_yak	2R	16849569	16850234	1
308	85	d_yak	2R	16850328	16850478	1
309	85	d_yak	2R	16850535	16850685	1
310	86	d_yak	3R	26387682	26387691	-1
311	86	d_yak	3R	26387355	26387486	-1
312	86	d_yak	3R	26387082	26387197	-1
313	87	d_yak	X	2599153	2599294	-1
314	88	d_yak	2R	12139044	12139991	-1
315	89	d_yak	2R	17598802	17599372	-1
316	89	d_yak	2R	17597903	17598729	-1
317	90	d_yak	2R	14698411	14698948	1
318	90	d_yak	2R	14699022	14699200	1
319	91	d_yak	X	7359070	7359265	-1
320	91	d_yak	X	7358588	7359006	-1
321	91	d_yak	X	7358226	7358528	-1
322	92	d_yak	3L	16556652	16557893	-1
323	93	d_yak	X	5869574	5870269	-1
324	94	d_yak	v2_chrUn_5115	4570	5691	-1
325	95	d_yak	3L	6344260	6344290	1
326	95	d_yak	3L	6344565	6344867	1
327	95	d_yak	3L	6345183	6345361	1
328	95	d_yak	3L	6345426	6345752	1
329	96	d_yak	2R	7823693	7825222	1
330	96	d_yak	2R	7825711	7825807	1
331	96	d_yak	2R	7825876	7826270	1
332	97	d_yak	2R	19255081	19255104	-1
333	97	d_yak	2R	19251982	19252098	-1
334	97	d_yak	2R	19250395	19250557	-1
335	97	d_yak	2R	19250028	19250311	-1
336	97	d_yak	2R	19249826	19249960	-1
337	97	d_yak	2R	19249529	19249758	-1
338	97	d_yak	2R	19248941	19249453	-1
339	97	d_yak	2R	19248642	19248884	-1
340	97	d_yak	2R	19248355	19248577	-1
341	97	d_yak	2R	19248157	19248294	-1
342	98	d_yak	2L	17750120	17750205	1
343	98	d_yak	2L	17750269	17750371	1
344	98	d_yak	2L	17750435	17750696	1
345	98	d_yak	2L	17750770	17751458	1
346	99	d_yak	3L	11980867	11981484	1
347	99	d_yak	3L	11981540	11982118	1
348	100	d_yak	3L	12976284	12976419	-1
349	100	d_yak	3L	12975553	12976205	-1
350	101	d_yak	2R	10182566	10182628	-1
351	101	d_yak	2R	10181617	10182396	-1
352	102	d_yak	X	2238722	2238827	-1
353	102	d_yak	X	2238289	2238647	-1
354	103	d_yak	2L	12171792	12172822	1
355	103	d_yak	2L	12187568	12187748	1
356	103	d_yak	2L	12187819	12187998	1
357	103	d_yak	2L	12188063	12188187	1
358	103	d_yak	2L	12188248	12189315	1
359	103	d_yak	2L	12189382	12189713	1
360	103	d_yak	2L	12189773	12190145	1
361	103	d_yak	2L	12190231	12190398	1
362	103	d_yak	2L	12190458	12190797	1
363	103	d_yak	2L	12190901	12191086	1
364	103	d_yak	2L	12191148	12191348	1
365	103	d_yak	2L	12191412	12191599	1
366	103	d_yak	2L	12191670	12191810	1
367	103	d_yak	2L	12191994	12192042	1
368	104	d_yak	X	9887236	9887334	1
369	104	d_yak	X	9887675	9887791	1
370	104	d_yak	X	9887849	9887976	1
371	104	d_yak	X	9888043	9888196	1
372	104	d_yak	X	9888261	9888701	1
373	104	d_yak	X	9888774	9888930	1
374	104	d_yak	X	9888998	9889245	1
375	104	d_yak	X	9889321	9889450	1
376	104	d_yak	X	9889515	9889837	1
377	104	d_yak	X	9889889	9890041	1
378	104	d_yak	X	9890110	9890313	1
379	105	d_yak	3L	16262189	16262428	1
380	105	d_yak	3L	16262886	16264355	1
381	106	d_yak	v2_chr3L_random_019	1015	1480	1
382	106	d_yak	v2_chr3L_random_019	1578	3034	1
383	107	d_yak	X	1278054	1279004	1
384	108	d_yak	2L	13070789	13072918	1
385	109	d_yak	X	12845215	12845293	1
386	109	d_yak	X	12845467	12845721	1
387	109	d_yak	X	12845809	12846028	1
388	109	d_yak	X	12846174	12846804	1
389	110	d_yak	3R	19402151	19403353	-1
390	111	d_yak	2R	5296172	5296199	-1
391	111	d_yak	2R	5293622	5294151	-1
392	111	d_yak	2R	5290380	5290511	-1
393	111	d_yak	2R	5290044	5290278	-1
394	111	d_yak	2R	5285040	5285184	-1
395	111	d_yak	2R	5282869	5283025	-1
396	111	d_yak	2R	5278475	5279428	-1
397	111	d_yak	2R	5277204	5278346	-1
398	112	d_yak	2R	9366181	9367698	1
399	113	d_yak	v2_chrUn_1761	25233	25310	-1
400	113	d_yak	v2_chrUn_1761	23127	23492	-1
401	114	d_yak	X	15648936	15649075	-1
402	115	d_yak	3R	23178867	23179968	-1
403	115	d_yak	3R	23178388	23178809	-1
404	116	d_yak	3L	7351545	7351739	-1
405	117	d_yak	2R	7529413	7529485	1
406	118	d_yak	X	18369406	18369606	1
407	118	d_yak	X	18369790	18369798	1
408	119	d_yak	2L	7393395	7393487	-1
409	119	d_yak	2L	7392400	7392511	-1
410	119	d_yak	2L	7391843	7392336	-1
411	119	d_yak	2L	7391578	7391770	-1
412	119	d_yak	2L	7391389	7391516	-1
413	119	d_yak	2L	7391182	7391336	-1
414	119	d_yak	2L	7390730	7391119	-1
415	119	d_yak	2L	7390565	7390675	-1
416	119	d_yak	2L	7389597	7390497	-1
417	120	d_yak	3R	28500639	28501461	1
418	120	d_yak	3R	28501953	28502158	1
419	120	d_yak	3R	28502225	28502584	1
420	121	d_yak	4	331412	331492	-1
421	121	d_yak	4	327077	327232	-1
422	121	d_yak	4	326426	327023	-1
423	121	d_yak	4	325110	325292	-1
424	121	d_yak	4	324790	325053	-1
425	121	d_yak	4	323950	324725	-1
426	121	d_yak	4	322280	322475	-1
427	121	d_yak	4	322170	322219	-1
428	122	d_yak	3L	19311861	19311943	-1
429	122	d_yak	3L	19309511	19309713	-1
430	122	d_yak	3L	19308998	19309005	-1
431	123	d_yak	2L	12209119	12209297	1
432	123	d_yak	2L	12210630	12211624	1
433	123	d_yak	2L	12211691	12212545	1
434	123	d_yak	2L	12212610	12213024	1
435	123	d_yak	2L	12213088	12213239	1
436	123	d_yak	2L	12213308	12213437	1
437	123	d_yak	2L	12213500	12214358	1
438	124	d_yak	3R	22673136	22673242	1
439	124	d_yak	3R	22673393	22673519	1
440	124	d_yak	3R	22673576	22673723	1
441	124	d_yak	3R	22683543	22684117	1
442	125	d_yak	X	7072881	7072892	-1
443	125	d_yak	X	7071869	7072510	-1
444	125	d_yak	X	7071105	7071419	-1
445	126	d_yak	3L	20948869	20949072	-1
446	126	d_yak	3L	20948786	20948804	-1
447	126	d_yak	3L	20947713	20948014	-1
448	127	d_yak	3R	22756002	22756282	1
449	127	d_yak	3R	22756389	22756659	1
450	127	d_yak	3R	22756713	22756835	1
451	127	d_yak	3R	22756904	22757065	1
452	127	d_yak	3R	22757119	22758495	1
453	128	d_yak	3R	14147449	14147654	1
454	128	d_yak	3R	14147712	14147851	1
455	128	d_yak	3R	14147914	14148062	1
456	128	d_yak	3R	14148119	14148261	1
457	128	d_yak	3R	14148316	14148402	1
458	128	d_yak	3R	14148464	14149254	1
459	128	d_yak	3R	14149512	14149628	1
460	128	d_yak	3R	14149696	14150157	1
461	128	d_yak	3R	14150216	14150801	1
462	128	d_yak	3R	14150867	14151073	1
463	128	d_yak	3R	14151573	14151888	1
464	129	d_yak	3R	2722060	2722129	-1
465	129	d_yak	3R	2721535	2722007	-1
466	129	d_yak	3R	2721225	2721474	-1
467	129	d_yak	3R	2720918	2721165	-1
468	129	d_yak	3R	2719980	2720863	-1
469	129	d_yak	3R	2719519	2719921	-1
470	129	d_yak	3R	2719157	2719459	-1
471	130	d_yak	3R	6161160	6161332	1
472	130	d_yak	3R	6163143	6163558	1
473	130	d_yak	3R	6167883	6168115	1
474	131	d_yak	2R	20282022	20282843	-1
475	132	d_yak	3R	5144878	5144902	1
476	132	d_yak	3R	5144966	5145081	1
477	133	d_yak	X	13091007	13091061	1
478	133	d_yak	X	13113149	13113443	1
479	133	d_yak	X	13113699	13113879	1
480	133	d_yak	X	13118675	13118790	1
481	133	d_yak	X	13127366	13127534	1
482	133	d_yak	X	13132912	13133048	1
483	133	d_yak	X	13134201	13134347	1
484	133	d_yak	X	13134433	13134525	1
485	133	d_yak	X	13134659	13135673	1
486	133	d_yak	X	13137685	13137885	1
487	134	d_yak	2L	17263852	17264409	1
488	135	d_yak	2L	16299722	16300030	-1
489	136	d_yak	X	17354859	17354864	1
490	136	d_yak	X	17355467	17357332	1
491	137	d_yak	2R	16755448	16755539	1
492	137	d_yak	2R	16755599	16755628	1
493	137	d_yak	2R	16755860	16755907	1
494	137	d_yak	2R	16755974	16756151	1
495	137	d_yak	2R	16756213	16756784	1
496	137	d_yak	2R	16756842	16757143	1
497	137	d_yak	2R	16757208	16757239	1
498	138	d_yak	3R	3230384	3230533	1
499	138	d_yak	3R	3231048	3231881	1
500	138	d_yak	3R	3231940	3232098	1
501	138	d_yak	3R	3232170	3232298	1
502	138	d_yak	3R	3232481	3233483	1
503	138	d_yak	3R	3233551	3233816	1
504	139	d_yak	3R	4518077	4518149	1
505	139	d_yak	3R	4518205	4518429	1
506	139	d_yak	3R	4518494	4518561	1
507	139	d_yak	3R	4518620	4518715	1
508	139	d_yak	3R	4518776	4519230	1
509	139	d_yak	3R	4519288	4519565	1
510	139	d_yak	3R	4519621	4519831	1
511	139	d_yak	3R	4519971	4520037	1
512	140	d_yak	2L	18710964	18711230	-1
513	141	d_yak	2L	8487659	8487681	-1
514	141	d_yak	2L	8486994	8487147	-1
515	141	d_yak	2L	8486754	8486908	-1
516	141	d_yak	2L	8486544	8486697	-1
517	141	d_yak	2L	8486337	8486489	-1
518	141	d_yak	2L	8486010	8486273	-1
519	142	d_yak	v2_chrUn_6243	49	872	-1
520	142	d_yak	v2_chrUn_6243	8	47	-1
521	143	d_yak	3L	7520576	7520654	1
522	143	d_yak	3L	7522214	7522397	1
523	143	d_yak	3L	7522450	7522507	1
524	143	d_yak	3L	7523304	7524007	1
525	143	d_yak	3L	7524068	7524191	1
526	143	d_yak	3L	7524384	7524611	1
527	144	d_yak	v2_chr3L_random_063	184570	184602	-1
528	144	d_yak	v2_chr3L_random_063	183925	184124	-1
529	144	d_yak	v2_chr3L_random_063	183312	183859	-1
530	144	d_yak	v2_chr3L_random_063	183071	183235	-1
531	144	d_yak	v2_chr3L_random_063	182634	182792	-1
532	144	d_yak	v2_chr3L_random_063	182394	182560	-1
533	144	d_yak	v2_chr3L_random_063	182218	182322	-1
534	144	d_yak	v2_chr3L_random_063	182083	182158	-1
535	144	d_yak	v2_chr3L_random_063	181849	182021	-1
536	144	d_yak	v2_chr3L_random_063	181661	181791	-1
537	144	d_yak	v2_chr3L_random_063	181317	181401	-1
538	145	d_yak	X	17331944	17332615	1
539	145	d_yak	X	17332678	17332774	1
540	145	d_yak	X	17332855	17333770	1
541	145	d_yak	X	17333842	17334349	1
542	146	d_yak	3R	9132318	9133526	1
543	147	d_yak	3L	11622660	11623019	1
544	148	d_yak	X	10868766	10868852	-1
545	148	d_yak	X	10865018	10865041	-1
546	148	d_yak	X	10863456	10864007	-1
547	148	d_yak	X	10863146	10863395	-1
548	148	d_yak	X	10862693	10862836	-1
549	148	d_yak	X	10861368	10861455	-1
550	148	d_yak	X	10861097	10861310	-1
551	148	d_yak	X	10860609	10861022	-1
552	148	d_yak	X	10860444	10860546	-1
553	148	d_yak	X	10859480	10859554	-1
554	148	d_yak	X	10858470	10858514	-1
555	148	d_yak	X	10856535	10856615	-1
556	148	d_yak	X	10853935	10854084	-1
557	148	d_yak	X	10853501	10853783	-1
558	148	d_yak	X	10853347	10853438	-1
559	148	d_yak	X	10853174	10853280	-1
560	149	d_yak	2L	5025438	5025626	1
561	149	d_yak	2L	5029816	5030076	1
562	150	d_yak	3L	11086591	11087073	1
563	151	d_yak	3R	22685815	22685871	1
564	151	d_yak	3R	22699720	22699954	1
565	151	d_yak	3R	22700984	22701213	1
566	151	d_yak	3R	22704626	22704793	1
567	151	d_yak	3R	22704925	22705092	1
568	151	d_yak	3R	22705260	22705524	1
569	151	d_yak	3R	22706833	22707155	1
570	151	d_yak	3R	22707225	22707320	1
571	152	d_yak	3L	6740448	6740456	-1
572	152	d_yak	3L	6740297	6740388	-1
573	152	d_yak	3L	6740006	6740234	-1
574	153	d_yak	2L	17950064	17950376	1
575	153	d_yak	2L	17951745	17951896	1
576	153	d_yak	2L	17951958	17952182	1
577	153	d_yak	2L	17952245	17952424	1
578	153	d_yak	2L	17952484	17952660	1
579	153	d_yak	2L	17952721	17952738	1
580	154	d_yak	3R	3922909	3923670	-1
581	155	d_yak	3R	12164238	12164858	-1
582	156	d_yak	v2_chr2h_random_002	167426	167632	1
583	157	d_yak	2R	6797416	6797644	1
584	157	d_yak	2R	6805748	6805802	1
585	157	d_yak	2R	6805856	6805937	1
586	157	d_yak	2R	6806312	6806443	1
587	157	d_yak	2R	6807294	6808745	1
588	158	d_yak	2L	7133626	7133694	1
589	158	d_yak	2L	7133757	7134587	1
590	159	d_yak	2L	17653309	17653549	1
591	159	d_yak	2L	17653611	17655115	1
592	160	d_yak	3L	19580555	19581164	1
593	160	d_yak	3L	19581325	19581545	1
594	161	d_yak	3R	9564745	9564877	-1
595	161	d_yak	3R	9564165	9564682	-1
596	162	d_yak	2R	20536570	20536671	-1
597	162	d_yak	2R	20530415	20530818	-1
598	162	d_yak	2R	20529430	20530345	-1
599	162	d_yak	2R	20529190	20529358	-1
600	162	d_yak	2R	20526357	20526526	-1
601	163	d_yak	v2_chrUn_1339	33737	34222	1
602	164	d_yak	3R	4459101	4460549	-1
603	165	d_yak	v2_chrUn_773	192	404	1
604	166	d_yak	X	10908658	10909206	-1
605	167	d_yak	3R	26568888	26569781	-1
606	168	d_yak	2L	5121397	5121967	-1
607	168	d_yak	2L	5120852	5121336	-1
608	169	d_yak	X	17369339	17369360	1
609	169	d_yak	X	17369421	17369474	1
610	169	d_yak	X	17369531	17370683	1
611	169	d_yak	X	17370743	17370998	1
612	170	d_yak	2R	18097189	18097427	-1
613	170	d_yak	2R	18096977	18097127	-1
614	170	d_yak	2R	18096655	18096911	-1
615	170	d_yak	2R	18096302	18096596	-1
616	170	d_yak	2R	18095920	18096217	-1
617	170	d_yak	2R	18095299	18095861	-1
